
Chosen beta = variable 
Prediction window size N = 10
     k |    u(1)    x(1)    x(2)    x(3)    x(4)    beta
   243   -0.0000   0.0000   0.0001   -0.0001   -0.0001   0.07780650
   244   -0.0000   -0.0000   0.0001   0.0000   -0.0001   0.07780674
   245   -0.0000   -0.0000   0.0000   0.0001   -0.0001   0.07780707
   246   -0.0000   -0.0000   -0.0000   0.0001   -0.0001   0.07780711
   247   -0.0000   -0.0000   -0.0001   0.0001   -0.0000   0.07780716
   248   -0.0000   0.0000   -0.0001   0.0000   0.0000   0.07780721
   249   -0.0000   0.0000   -0.0000   -0.0000   -0.0000   0.07780727
   250   -0.0000   0.0000   -0.0000   -0.0001   -0.0000   0.07780732
   251   -0.0000   0.0000   0.0000   -0.0001   -0.0001   0.07780738
   252   -0.0000   0.0000   0.0000   -0.0000   -0.0001   0.07780744
   253   -0.0000   -0.0000   0.0000   -0.0000   -0.0001   0.07780750
   254   -0.0000   -0.0000   0.0000   0.0000   -0.0001   0.07780757
   255   -0.0000   -0.0000   0.0000   0.0000   -0.0001   0.07780763
   256   -0.0000   -0.0000   -0.0000   0.0000   -0.0001   0.07780770
   257   -0.0000   -0.0000   -0.0000   0.0000   -0.0001   0.07780777
   258   -0.0000   0.0000   -0.0000   -0.0000   -0.0001   0.07780784
   259   -0.0000   0.0000   -0.0000   -0.0001   -0.0001   0.07780790
   260   -0.0000   0.0000   -0.0000   -0.0001   -0.0001   0.07780797
   261   -0.0000   0.0000   0.0000   -0.0001   -0.0002   0.07780804
   262   -0.0001   -0.0000   0.0000   -0.0000   -0.0002   0.07780811
   263   -0.0001   -0.0000   0.0000   -0.0000   -0.0002   0.07780818
   264   -0.0001   -0.0000   -0.0000   -0.0000   -0.0002   0.07780825
   265   -0.0001   -0.0000   -0.0000   -0.0001   -0.0002   0.07780832
   266   -0.0001   0.0000   -0.0000   -0.0001   -0.0003   0.07780839
   267   -0.0001   -0.0000   -0.0000   -0.0001   -0.0003   0.07780846
   268   -0.0001   0.0000   -0.0000   -0.0001   -0.0004   0.07780852
   269   -0.0001   0.0000   -0.0000   -0.0001   -0.0004   0.07780857
   270   -0.0001   0.0000   0.0000   -0.0001   -0.0005   0.07780892
   271   -0.0002   0.0000   0.0000   -0.0001   -0.0006   0.07780921
